date,temperature
2024-07-17,-5.8
2024-07-18,9.2
2024-07-19,19.3
2024-07-20,-0.2
2024-07-21,20.0
2024-07-22,6.3
2024-07-23,16.2
2024-07-24,-10.9
2024-07-25,-5.0
2024-07-26,3.6
2024-07-27,14.4
2024-07-28,-8.9
2024-07-29,8.1
2024-07-30,-1.7
2024-07-31,15.4
2024-08-01,2.0
2024-08-02,-5.4
2024-08-03,15.6
2024-08-04,-14.3
2024-08-05,5.0
2024-08-06,-8.1
2024-08-07,18.2
2024-08-08,-12.5
2024-08-09,10.9
2024-08-10,9.6
2024-08-11,8.3
2024-08-12,6.9
2024-08-13,-1.0
2024-08-14,12.0
2024-08-15,11.7
2024-08-16,2.2
2024-08-17,-14.0
2024-08-18,12.6
2024-08-19,-7.6
2024-08-20,8.5
2024-08-21,-13.3
2024-08-22,11.9
2024-08-23,19.2
2024-08-24,-10.1
2024-08-25,24.8
2024-08-26,10.3
2024-08-27,12.7
2024-08-28,18.4
2024-08-29,-13.2
2024-08-30,17.5
2024-08-31,7.2
2024-09-01,16.2
2024-09-02,-8.3
2024-09-03,16.2
2024-09-04,0.6
2024-09-05,-11.7
2024-09-06,-14.8
2024-09-07,-11.4
2024-09-08,-2.2
2024-09-09,2.0
2024-09-10,-1.7
2024-09-11,18.0
2024-09-12,-12.1
2024-09-13,-6.7
2024-09-14,20.9
2024-09-15,15.8
2024-09-16,-10.1
2024-09-17,18.6
2024-09-18,-0.0
2024-09-19,10.5
2024-09-20,20.2
2024-09-21,12.2
2024-09-22,25.0
2024-09-23,8.3
2024-09-24,2.4
2024-09-25,-0.1
2024-09-26,-6.8
2024-09-27,16.8
2024-09-28,20.1
2024-09-29,18.6
2024-09-30,15.4
2024-10-01,-7.2
2024-10-02,12.9
2024-10-03,24.6
2024-10-04,6.5
2024-10-05,23.9
2024-10-06,5.4
2024-10-07,-10.7
2024-10-08,24.4
2024-10-09,-13.0
2024-10-10,-1.2
2024-10-11,-10.7
2024-10-12,21.1
2024-10-13,20.5
2024-10-14,5.5
2024-10-15,0.7
2024-10-16,25.0
2024-10-17,16.5
2024-10-18,20.7
2024-10-19,23.8
2024-10-20,-13.2
2024-10-21,4.0
2024-10-22,6.1
2024-10-23,16.7
2024-10-24,-12.5
2024-10-25,19.1
2024-10-26,-13.1
2024-10-27,17.0
2024-10-28,-8.7
2024-10-29,24.7
2024-10-30,2.7
2024-10-31,-4.5
2024-11-01,9.9
2024-11-02,-3.3
2024-11-03,0.9
2024-11-04,-2.2
2024-11-05,21.1
2024-11-06,6.3
2024-11-07,-4.0
2024-11-08,-5.9
2024-11-09,-13.6
2024-11-10,11.1
2024-11-11,-5.8
2024-11-12,11.7
2024-11-13,0.3
2024-11-14,-14.1
2024-11-15,-11.8
2024-11-16,10.3
2024-11-17,6.0
2024-11-18,-2.7
2024-11-19,-13.2
2024-11-20,6.6
2024-11-21,9.8
2024-11-22,12.8
2024-11-23,11.2
2024-11-24,1.2
2024-11-25,-11.5
2024-11-26,3.4
2024-11-27,10.8
2024-11-28,-12.5
2024-11-29,-2.6
2024-11-30,-10.4
2024-12-01,9.8
2024-12-02,-13.2
2024-12-03,18.9
2024-12-04,21.2
2024-12-05,23.0
2024-12-06,-9.4
2024-12-07,-7.5
2024-12-08,24.5
2024-12-09,1.4
2024-12-10,20.0
2024-12-11,19.0
2024-12-12,-11.9
2024-12-13,-8.5
2024-12-14,8.8
2024-12-15,-12.1
2024-12-16,-3.2
2024-12-17,-4.5
2024-12-18,7.2
2024-12-19,10.6
2024-12-20,20.9
2024-12-21,2.0
2024-12-22,-11.9
2024-12-23,1.1
2024-12-24,-3.3
2024-12-25,17.4
2024-12-26,-7.5
2024-12-27,-7.8
2024-12-28,12.9
2024-12-29,6.6
2024-12-30,19.3
2024-12-31,5.2
2025-01-01,18.4
2025-01-02,-5.9
2025-01-03,22.2
2025-01-04,0.4
2025-01-05,21.7
2025-01-06,-9.5
2025-01-07,7.6
2025-01-08,4.4
2025-01-09,-1.8
2025-01-10,22.4
2025-01-11,-12.5
2025-01-12,-1.4
2025-01-13,6.8
2025-01-14,16.2
2025-01-15,-4.0
2025-01-16,21.9
2025-01-17,11.7
2025-01-18,-10.3
2025-01-19,-6.6
2025-01-20,-4.6
2025-01-21,-2.3
2025-01-22,-3.4
2025-01-23,-12.5
2025-01-24,19.7
2025-01-25,3.6
2025-01-26,-14.1
2025-01-27,-9.6
2025-01-28,1.3
2025-01-29,-12.0
2025-01-30,19.6
2025-01-31,24.1
2025-02-01,14.4
2025-02-02,10.2
2025-02-03,0.8
2025-02-04,-10.6
2025-02-05,-3.6
2025-02-06,9.9
2025-02-07,19.1
2025-02-08,-5.5
2025-02-09,22.0
2025-02-10,6.0
2025-02-11,8.0
2025-02-12,-10.3
2025-02-13,10.5
2025-02-14,-0.6
2025-02-15,21.7
2025-02-16,-8.4
2025-02-17,16.2
2025-02-18,10.7
2025-02-19,-14.0
2025-02-20,-4.7
2025-02-21,23.9
2025-02-22,12.5
2025-02-23,23.7
2025-02-24,-6.5
2025-02-25,11.2
2025-02-26,19.4
2025-02-27,-6.3
2025-02-28,-5.9
2025-03-01,1.8
2025-03-02,-7.1
2025-03-03,-0.5
2025-03-04,-1.1
2025-03-05,18.3
2025-03-06,0.4
2025-03-07,-15.0
2025-03-08,-6.7
2025-03-09,17.9
2025-03-10,5.0
2025-03-11,-12.7
2025-03-12,-2.6
2025-03-13,-8.2
2025-03-14,-7.6
2025-03-15,21.6
2025-03-16,-8.4
2025-03-17,-8.7
2025-03-18,11.6
2025-03-19,7.2
2025-03-20,0.4
2025-03-21,24.2
2025-03-22,19.5
2025-03-23,18.9
2025-03-24,23.1
2025-03-25,-10.3
2025-03-26,-0.0
2025-03-27,-1.7
2025-03-28,-1.0
2025-03-29,-6.5
2025-03-30,18.8
2025-03-31,11.5
2025-04-01,6.7
2025-04-02,12.5
2025-04-03,-6.1
2025-04-04,18.0
2025-04-05,14.2
2025-04-06,14.1
2025-04-07,4.4
2025-04-08,10.2
2025-04-09,-9.8
2025-04-10,-4.4
2025-04-11,11.6
2025-04-12,-13.1
2025-04-13,17.0
2025-04-14,2.7
2025-04-15,16.2
2025-04-16,14.6
2025-04-17,9.1
2025-04-18,-8.6
2025-04-19,4.7
2025-04-20,-4.7
2025-04-21,-0.4
2025-04-22,24.9
2025-04-23,2.0
2025-04-24,-3.6
2025-04-25,9.1
2025-04-26,6.8
2025-04-27,-6.6
2025-04-28,-3.8
2025-04-29,-0.4
2025-04-30,9.7
2025-05-01,-6.7
2025-05-02,12.3
2025-05-03,-10.1
2025-05-04,1.8
2025-05-05,-2.8
2025-05-06,-9.4
2025-05-07,-8.7
2025-05-08,-10.5
2025-05-09,20.3
2025-05-10,6.5
2025-05-11,19.3
2025-05-12,-9.8
2025-05-13,17.6
2025-05-14,19.2
2025-05-15,9.8
2025-05-16,16.9
2025-05-17,17.8
2025-05-18,-10.0
2025-05-19,0.6
2025-05-20,-9.3
2025-05-21,-4.2
2025-05-22,6.5
2025-05-23,14.6
2025-05-24,16.6
2025-05-25,-2.9
2025-05-26,13.4
2025-05-27,20.5
2025-05-28,-9.9
2025-05-29,22.2
2025-05-30,13.0
2025-05-31,-6.8
2025-06-01,6.8
2025-06-02,-9.3
2025-06-03,19.6
2025-06-04,-11.1
2025-06-05,16.0
2025-06-06,20.9
2025-06-07,17.4
2025-06-08,5.1
