date,temperature
2023-10-03,16.5
2023-10-04,-12.7
2023-10-05,5.7
2023-10-06,14.5
2023-10-07,8.7
2023-10-08,6.0
2023-10-09,-6.2
2023-10-10,9.7
2023-10-11,2.8
2023-10-12,-2.8
2023-10-13,-9.4
2023-10-14,15.7
2023-10-15,-16.9
2023-10-16,1.7
2023-10-17,7.1
2023-10-18,-10.8
2023-10-19,-16.8
2023-10-20,0.4
2023-10-21,9.0
2023-10-22,18.1
2023-10-23,-2.2
2023-10-24,15.8
2023-10-25,0.3
2023-10-26,-9.8
2023-10-27,-11.7
2023-10-28,7.4
2023-10-29,11.3
2023-10-30,-2.0
2023-10-31,-14.8
2023-11-01,-0.3
2023-11-02,6.6
2023-11-03,-18.3
2023-11-04,17.2
2023-11-05,5.8
2023-11-06,1.6
2023-11-07,13.7
2023-11-08,-16.8
2023-11-09,5.9
2023-11-10,9.1
2023-11-11,7.8
2023-11-12,-15.5
2023-11-13,-14.4
2023-11-14,11.7
2023-11-15,-16.4
2023-11-16,-9.6
2023-11-17,6.8
2023-11-18,-11.4
2023-11-19,-0.6
2023-11-20,-13.4
2023-11-21,7.6
2023-11-22,16.6
2023-11-23,-10.8
2023-11-24,18.7
2023-11-25,-10.3
2023-11-26,-1.5
2023-11-27,-12.3
2023-11-28,11.5
2023-11-29,-13.7
2023-11-30,19.0
2023-12-01,4.0
2023-12-02,-17.6
2023-12-03,-9.4
2023-12-04,16.4
2023-12-05,2.2
2023-12-06,-2.6
2023-12-07,-2.5
2023-12-08,-10.1
2023-12-09,-16.6
2023-12-10,11.3
2023-12-11,-11.4
2023-12-12,-14.8
2023-12-13,-2.7
2023-12-14,-9.3
2023-12-15,19.3
2023-12-16,-10.2
2023-12-17,-19.0
2023-12-18,-18.5
2023-12-19,16.3
2023-12-20,10.0
2023-12-21,-5.2
2023-12-22,9.2
2023-12-23,-9.4
2023-12-24,8.2
2023-12-25,-16.2
2023-12-26,-17.6
2023-12-27,1.0
2023-12-28,1.8
2023-12-29,-11.7
2023-12-30,16.3
2023-12-31,7.6
2024-01-01,7.3
2024-01-02,6.5
2024-01-03,12.8
2024-01-04,16.7
2024-01-05,-12.6
2024-01-06,-5.4
2024-01-07,14.5
2024-01-08,0.2
2024-01-09,-3.9
2024-01-10,-8.3
2024-01-11,9.4
2024-01-12,-14.8
2024-01-13,17.0
2024-01-14,0.5
2024-01-15,0.1
2024-01-16,14.5
2024-01-17,-1.5
2024-01-18,-4.5
2024-01-19,4.4
2024-01-20,8.8
2024-01-21,-12.0
2024-01-22,9.2
2024-01-23,-3.9
2024-01-24,7.3
2024-01-25,-14.1
2024-01-26,2.0
2024-01-27,-15.6
2024-01-28,-2.4
2024-01-29,7.0
2024-01-30,-7.0
2024-01-31,-11.9
2024-02-01,11.5
2024-02-02,-3.7
2024-02-03,15.9
2024-02-04,-13.3
2024-02-05,-5.5
2024-02-06,6.9
2024-02-07,14.3
2024-02-08,16.9
2024-02-09,19.6
2024-02-10,15.1
2024-02-11,-15.5
2024-02-12,16.4
2024-02-13,4.8
2024-02-14,-8.2
2024-02-15,-6.2
2024-02-16,7.0
2024-02-17,7.6
2024-02-18,16.8
2024-02-19,19.0
2024-02-20,-0.5
2024-02-21,7.2
2024-02-22,-3.9
2024-02-23,-10.5
2024-02-24,9.7
2024-02-25,-4.3
2024-02-26,-9.8
2024-02-27,-9.7
2024-02-28,-2.8
2024-02-29,5.2
2024-03-01,5.1
2024-03-02,16.3
2024-03-03,-3.6
2024-03-04,-12.0
2024-03-05,-16.1
2024-03-06,-7.6
2024-03-07,15.7
2024-03-08,-12.6
2024-03-09,-14.2
2024-03-10,-7.8
2024-03-11,-4.7
2024-03-12,-19.3
2024-03-13,-1.8
2024-03-14,7.3
2024-03-15,6.0
2024-03-16,3.4
2024-03-17,3.8
2024-03-18,-11.8
2024-03-19,17.7
2024-03-20,-19.4
2024-03-21,5.6
2024-03-22,-1.7
2024-03-23,-17.0
2024-03-24,-3.1
2024-03-25,-17.9
2024-03-26,-8.7
2024-03-27,16.0
2024-03-28,2.2
2024-03-29,-6.5
2024-03-30,-6.2
2024-03-31,-19.5
2024-04-01,-2.5
2024-04-02,8.5
2024-04-03,-13.8
2024-04-04,-4.4
2024-04-05,3.3
2024-04-06,-19.7
2024-04-07,-18.5
2024-04-08,-10.8
2024-04-09,2.8
2024-04-10,2.3
2024-04-11,4.3
2024-04-12,16.9
2024-04-13,-2.6
2024-04-14,17.5
2024-04-15,7.9
2024-04-16,19.2
2024-04-17,5.0
2024-04-18,12.5
2024-04-19,-6.3
2024-04-20,2.7
2024-04-21,16.6
2024-04-22,-14.0
2024-04-23,-5.3
2024-04-24,4.2
2024-04-25,15.5
2024-04-26,3.5
2024-04-27,2.1
2024-04-28,-8.6
2024-04-29,4.0
2024-04-30,-14.1
2024-05-01,-15.7
2024-05-02,15.6
2024-05-03,9.3
2024-05-04,3.3
2024-05-05,6.2
2024-05-06,-6.8
2024-05-07,-7.6
2024-05-08,-14.0
2024-05-09,17.8
2024-05-10,-9.0
2024-05-11,-17.3
2024-05-12,6.2
2024-05-13,-2.3
2024-05-14,-18.7
2024-05-15,-15.9
2024-05-16,-2.9
2024-05-17,-11.4
2024-05-18,-7.5
2024-05-19,-11.9
2024-05-20,-14.4
2024-05-21,-2.0
2024-05-22,-19.4
2024-05-23,-18.7
2024-05-24,-18.7
2024-05-25,-19.0
2024-05-26,-16.3
2024-05-27,-19.9
2024-05-28,6.9
2024-05-29,18.9
2024-05-30,-11.5
2024-05-31,8.2
2024-06-01,2.1
2024-06-02,-19.9
2024-06-03,-13.8
2024-06-04,-2.1
2024-06-05,-19.8
2024-06-06,6.3
2024-06-07,1.8
2024-06-08,12.4
2024-06-09,-3.5
2024-06-10,18.2
2024-06-11,-13.3
2024-06-12,8.1
2024-06-13,-10.4
2024-06-14,8.0
2024-06-15,12.9
2024-06-16,11.3
2024-06-17,-14.0
2024-06-18,7.2
2024-06-19,18.3
2024-06-20,6.3
2024-06-21,16.6
2024-06-22,2.4
2024-06-23,10.3
2024-06-24,17.0
2024-06-25,-19.0
2024-06-26,19.1
2024-06-27,11.1
2024-06-28,-11.9
2024-06-29,-4.0
2024-06-30,-3.7
2024-07-01,-13.2
2024-07-02,-7.0
2024-07-03,-15.9
2024-07-04,19.6
2024-07-05,9.3
2024-07-06,-13.4
2024-07-07,-0.5
2024-07-08,16.4
2024-07-09,-15.2
2024-07-10,-11.3
2024-07-11,14.0
2024-07-12,-5.1
2024-07-13,-4.1
2024-07-14,-10.1
2024-07-15,17.2
2024-07-16,2.7
2024-07-17,-11.8
2024-07-18,4.1
2024-07-19,-5.9
2024-07-20,16.4
2024-07-21,18.2
2024-07-22,-10.6
2024-07-23,16.9
2024-07-24,-1.7
2024-07-25,-12.7
2024-07-26,-5.9
2024-07-27,-18.2
2024-07-28,2.1
2024-07-29,14.9
2024-07-30,7.5
2024-07-31,-0.9
2024-08-01,12.8
2024-08-02,-9.1
2024-08-03,-0.4
2024-08-04,-7.3
2024-08-05,13.0
2024-08-06,10.1
2024-08-07,-4.5
2024-08-08,-17.6
2024-08-09,-11.2
2024-08-10,1.0
2024-08-11,-5.0
2024-08-12,12.4
2024-08-13,-10.0
2024-08-14,5.9
2024-08-15,-9.7
2024-08-16,19.5
2024-08-17,18.7
2024-08-18,-6.6
2024-08-19,-4.7
2024-08-20,15.3
2024-08-21,14.7
2024-08-22,0.3
2024-08-23,-1.0
2024-08-24,16.0
2024-08-25,15.4
2024-08-26,-9.3
2024-08-27,1.9
2024-08-28,-17.2
2024-08-29,14.4
2024-08-30,6.8
2024-08-31,-16.1
2024-09-01,4.9
2024-09-02,-9.3
2024-09-03,-11.0
2024-09-04,0.4
2024-09-05,-13.8
2024-09-06,6.3
2024-09-07,-5.6
2024-09-08,10.6
2024-09-09,-2.0
2024-09-10,14.1
2024-09-11,5.7
2024-09-12,0.1
2024-09-13,16.2
2024-09-14,17.4
2024-09-15,14.0
2024-09-16,-14.9
2024-09-17,2.3
2024-09-18,-19.4
2024-09-19,6.3
2024-09-20,3.3
2024-09-21,0.3
2024-09-22,-0.1
2024-09-23,19.7
2024-09-24,-12.9
2024-09-25,6.2
2024-09-26,3.9
2024-09-27,-14.6
2024-09-28,9.3
2024-09-29,-2.8
2024-09-30,9.5
2024-10-01,3.6
2024-10-02,18.8
2024-10-03,-7.1
2024-10-04,1.2
2024-10-05,-6.0
2024-10-06,-16.3
2024-10-07,5.9
2024-10-08,-6.6
2024-10-09,9.2
2024-10-10,7.3
2024-10-11,13.1
2024-10-12,18.9
2024-10-13,18.5
2024-10-14,1.9
2024-10-15,19.0
2024-10-16,13.7
2024-10-17,-16.1
2024-10-18,-11.8
2024-10-19,-3.6
2024-10-20,-11.4
2024-10-21,17.6
2024-10-22,-3.0
2024-10-23,6.2
2024-10-24,-16.8
2024-10-25,-14.8
2024-10-26,7.8
2024-10-27,-5.0
2024-10-28,-18.6
2024-10-29,19.1
2024-10-30,16.1
2024-10-31,-18.2
2024-11-01,17.0
2024-11-02,9.2
2024-11-03,8.5
2024-11-04,15.4
2024-11-05,-17.3
2024-11-06,0.5
2024-11-07,16.7
2024-11-08,-13.3
2024-11-09,-6.0
2024-11-10,19.8
2024-11-11,12.3
2024-11-12,-7.5
2024-11-13,-9.4
2024-11-14,-8.6
2024-11-15,-9.6
2024-11-16,0.4
2024-11-17,-9.6
2024-11-18,14.1
2024-11-19,-19.7
2024-11-20,-3.9
2024-11-21,18.6
2024-11-22,9.7
2024-11-23,-16.0
2024-11-24,15.6
2024-11-25,-9.8
2024-11-26,-4.8
2024-11-27,11.8
2024-11-28,6.0
2024-11-29,12.5
2024-11-30,0.3
2024-12-01,7.7
2024-12-02,-16.6
2024-12-03,14.6
2024-12-04,16.0
2024-12-05,-9.2
2024-12-06,7.7
2024-12-07,-19.5
2024-12-08,7.6
2024-12-09,9.0
2024-12-10,3.4
2024-12-11,6.8
2024-12-12,-18.5
2024-12-13,-6.4
2024-12-14,7.1
2024-12-15,8.0
2024-12-16,5.5
2024-12-17,4.9
2024-12-18,3.1
2024-12-19,-11.9
2024-12-20,8.9
2024-12-21,-1.9
2024-12-22,-11.4
2024-12-23,-7.6
2024-12-24,4.9
2024-12-25,10.0
2024-12-26,12.0
2024-12-27,16.2
2024-12-28,6.4
2024-12-29,8.6
2024-12-30,-7.0
2024-12-31,-4.4
2025-01-01,5.9
2025-01-02,12.5
2025-01-03,10.3
2025-01-04,9.8
2025-01-05,-4.9
2025-01-06,-5.7
2025-01-07,15.0
2025-01-08,3.8
2025-01-09,5.7
2025-01-10,-19.2
2025-01-11,-9.4
2025-01-12,18.9
2025-01-13,6.9
2025-01-14,18.5
2025-01-15,-14.6
2025-01-16,8.2
2025-01-17,-0.3
2025-01-18,19.7
2025-01-19,-7.2
2025-01-20,3.0
2025-01-21,-17.9
2025-01-22,-8.1
2025-01-23,-11.6
2025-01-24,-2.6
2025-01-25,18.3
2025-01-26,-19.7
2025-01-27,9.4
2025-01-28,-4.1
2025-01-29,-4.0
2025-01-30,-15.6
2025-01-31,-1.0
2025-02-01,12.7
2025-02-02,18.9
2025-02-03,-12.7
2025-02-04,-1.9
2025-02-05,6.8
2025-02-06,3.0
2025-02-07,5.5
2025-02-08,6.0
2025-02-09,10.2
2025-02-10,2.4
2025-02-11,-8.2
2025-02-12,5.8
2025-02-13,14.7
2025-02-14,-4.7
2025-02-15,16.9
2025-02-16,-3.8
2025-02-17,7.0
2025-02-18,3.9
2025-02-19,9.7
2025-02-20,12.8
2025-02-21,-9.4
2025-02-22,19.6
2025-02-23,12.4
2025-02-24,7.0
2025-02-25,-11.5
2025-02-26,17.8
2025-02-27,12.9
2025-02-28,9.1
2025-03-01,-7.0
2025-03-02,-6.5
2025-03-03,-19.0
2025-03-04,-0.3
2025-03-05,-15.4
2025-03-06,-10.5
2025-03-07,-10.4
2025-03-08,16.4
2025-03-09,2.1
2025-03-10,-12.2
2025-03-11,-7.0
2025-03-12,10.6
2025-03-13,7.1
2025-03-14,3.7
2025-03-15,3.7
2025-03-16,3.1
2025-03-17,-12.2
2025-03-18,6.2
2025-03-19,6.2
2025-03-20,-16.8
2025-03-21,15.4
2025-03-22,15.6
2025-03-23,2.2
2025-03-24,-11.1
2025-03-25,-17.1
2025-03-26,0.7
2025-03-27,1.2
2025-03-28,18.9
2025-03-29,3.3
2025-03-30,6.3
2025-03-31,14.1
2025-04-01,8.8
2025-04-02,-12.6
2025-04-03,16.7
2025-04-04,10.7
2025-04-05,-12.3
2025-04-06,17.8
2025-04-07,-16.6
2025-04-08,-2.5
2025-04-09,0.4
2025-04-10,11.1
2025-04-11,9.0
2025-04-12,8.6
2025-04-13,5.0
2025-04-14,-6.5
2025-04-15,-1.1
2025-04-16,-15.0
2025-04-17,-9.5
2025-04-18,4.0
2025-04-19,14.2
2025-04-20,9.5
2025-04-21,-6.2
2025-04-22,0.5
2025-04-23,-7.5
2025-04-24,-6.4
2025-04-25,-9.5
2025-04-26,-17.3
2025-04-27,14.5
2025-04-28,15.6
2025-04-29,-12.0
2025-04-30,-11.9
2025-05-01,6.0
2025-05-02,-18.6
2025-05-03,3.1
2025-05-04,1.1
2025-05-05,-19.9
2025-05-06,12.9
2025-05-07,0.6
2025-05-08,13.7
2025-05-09,-9.4
2025-05-10,-3.6
2025-05-11,-10.8
2025-05-12,-18.5
2025-05-13,-13.7
2025-05-14,4.0
2025-05-15,8.5
2025-05-16,-5.8
2025-05-17,19.1
2025-05-18,2.6
2025-05-19,-18.2
2025-05-20,-18.4
2025-05-21,-8.7
2025-05-22,18.4
2025-05-23,15.2
2025-05-24,14.4
2025-05-25,4.6
2025-05-26,4.7
2025-05-27,15.3
2025-05-28,11.0
2025-05-29,16.6
2025-05-30,-16.0
2025-05-31,4.4
2025-06-01,-17.6
2025-06-02,6.3
2025-06-03,-4.8
2025-06-04,15.2
2025-06-05,-7.5
2025-06-06,-16.5
2025-06-07,18.1
2025-06-08,6.9
