date,temperature
2025-01-17,32.9
2025-01-18,14.7
2025-01-19,16.9
2025-01-20,25.8
2025-01-21,30.6
2025-01-22,20.0
2025-01-23,5.3
2025-01-24,29.1
2025-01-25,33.6
2025-01-26,28.1
2025-01-27,17.3
2025-01-28,24.8
2025-01-29,22.7
2025-01-30,20.8
2025-01-31,34.8
2025-02-01,34.1
2025-02-02,14.1
2025-02-03,28.3
2025-02-04,32.1
2025-02-05,34.3
2025-02-06,19.1
2025-02-07,12.4
2025-02-08,34.7
2025-02-09,10.3
2025-02-10,31.6
2025-02-11,25.5
2025-02-12,26.2
2025-02-13,15.4
2025-02-14,8.6
2025-02-15,9.4
2025-02-16,22.5
2025-02-17,27.2
2025-02-18,8.8
2025-02-19,24.4
2025-02-20,32.5
2025-02-21,32.4
2025-02-22,12.5
2025-02-23,18.2
2025-02-24,16.8
2025-02-25,14.7
2025-02-26,10.0
2025-02-27,30.5
2025-02-28,31.1
2025-03-01,29.0
2025-03-02,32.9
2025-03-03,12.8
2025-03-04,14.8
2025-03-05,18.1
2025-03-06,31.3
2025-03-07,21.8
2025-03-08,16.9
2025-03-09,32.1
2025-03-10,5.7
2025-03-11,20.0
2025-03-12,8.4
2025-03-13,23.3
2025-03-14,30.5
2025-03-15,32.0
2025-03-16,13.2
2025-03-17,7.5
2025-03-18,7.6
2025-03-19,10.0
2025-03-20,14.8
2025-03-21,30.1
2025-03-22,29.3
2025-03-23,21.8
2025-03-24,7.1
2025-03-25,11.8
2025-03-26,14.2
2025-03-27,6.4
2025-03-28,32.3
2025-03-29,29.6
2025-03-30,25.6
2025-03-31,27.4
2025-04-01,25.4
2025-04-02,27.0
2025-04-03,23.6
2025-04-04,18.7
2025-04-05,9.9
2025-04-06,15.6
2025-04-07,13.9
2025-04-08,23.7
2025-04-09,18.8
2025-04-10,31.3
2025-04-11,28.1
2025-04-12,33.4
2025-04-13,31.0
2025-04-14,5.8
2025-04-15,16.7
2025-04-16,14.0
2025-04-17,27.6
2025-04-18,34.0
2025-04-19,17.8
2025-04-20,29.3
2025-04-21,7.5
2025-04-22,23.5
2025-04-23,10.8
2025-04-24,11.9
2025-04-25,27.2
2025-04-26,21.2
2025-04-27,32.1
2025-04-28,21.6
2025-04-29,11.2
2025-04-30,17.9
2025-05-01,25.0
2025-05-02,27.9
2025-05-03,19.0
2025-05-04,5.9
2025-05-05,5.3
2025-05-06,23.7
2025-05-07,11.4
2025-05-08,29.2
2025-05-09,32.6
2025-05-10,14.7
2025-05-11,7.2
2025-05-12,24.9
2025-05-13,27.2
2025-05-14,17.6
2025-05-15,12.7
2025-05-16,18.9
2025-05-17,33.2
2025-05-18,18.4
2025-05-19,5.7
2025-05-20,17.0
2025-05-21,14.7
2025-05-22,7.0
2025-05-23,16.3
2025-05-24,23.1
2025-05-25,10.9
2025-05-26,28.6
2025-05-27,22.7
2025-05-28,25.3
2025-05-29,19.0
2025-05-30,28.1
2025-05-31,18.7
2025-06-01,27.6
2025-06-02,12.4
2025-06-03,10.6
2025-06-04,10.2
2025-06-05,25.0
2025-06-06,30.1
2025-06-07,33.6
2025-06-08,30.8
