date,temperature
2024-03-20,13.0
2024-03-21,36.0
2024-03-22,20.6
2024-03-23,34.8
2024-03-24,30.2
2024-03-25,10.5
2024-03-26,22.9
2024-03-27,38.5
2024-03-28,28.6
2024-03-29,16.0
2024-03-30,15.0
2024-03-31,20.6
2024-04-01,24.3
2024-04-02,26.3
2024-04-03,34.4
2024-04-04,23.0
2024-04-05,36.7
2024-04-06,30.2
2024-04-07,27.7
2024-04-08,24.3
2024-04-09,14.1
2024-04-10,12.8
2024-04-11,18.8
2024-04-12,17.2
2024-04-13,33.6
2024-04-14,29.5
2024-04-15,24.9
2024-04-16,20.0
2024-04-17,39.0
2024-04-18,39.3
2024-04-19,16.2
2024-04-20,18.9
2024-04-21,31.4
2024-04-22,16.8
2024-04-23,34.4
2024-04-24,22.6
2024-04-25,26.0
2024-04-26,31.8
2024-04-27,36.7
2024-04-28,25.3
2024-04-29,14.8
2024-04-30,10.3
2024-05-01,25.5
2024-05-02,33.8
2024-05-03,33.7
2024-05-04,15.0
2024-05-05,22.6
2024-05-06,11.7
2024-05-07,29.5
2024-05-08,26.2
2024-05-09,29.8
2024-05-10,29.4
2024-05-11,38.7
2024-05-12,14.5
2024-05-13,27.1
2024-05-14,37.9
2024-05-15,35.5
2024-05-16,27.9
2024-05-17,37.9
2024-05-18,22.1
2024-05-19,11.6
2024-05-20,28.1
2024-05-21,10.2
2024-05-22,40.0
2024-05-23,33.3
2024-05-24,17.8
2024-05-25,39.2
2024-05-26,33.3
2024-05-27,31.2
2024-05-28,29.3
2024-05-29,29.8
2024-05-30,38.8
2024-05-31,36.3
2024-06-01,21.1
2024-06-02,38.8
2024-06-03,13.6
2024-06-04,23.0
2024-06-05,13.4
2024-06-06,20.5
2024-06-07,39.6
2024-06-08,31.3
2024-06-09,24.4
2024-06-10,22.7
2024-06-11,39.9
2024-06-12,12.8
2024-06-13,30.6
2024-06-14,16.8
2024-06-15,19.5
2024-06-16,18.1
2024-06-17,21.6
2024-06-18,35.5
2024-06-19,15.2
2024-06-20,31.5
2024-06-21,13.9
2024-06-22,37.8
2024-06-23,22.6
2024-06-24,33.3
2024-06-25,15.1
2024-06-26,28.9
2024-06-27,24.6
2024-06-28,23.9
2024-06-29,32.2
2024-06-30,19.7
2024-07-01,38.3
2024-07-02,25.9
2024-07-03,19.1
2024-07-04,27.2
2024-07-05,24.0
2024-07-06,16.6
2024-07-07,19.1
2024-07-08,24.4
2024-07-09,22.2
2024-07-10,16.1
2024-07-11,12.0
2024-07-12,21.8
2024-07-13,29.5
2024-07-14,32.3
2024-07-15,11.8
2024-07-16,25.9
2024-07-17,19.9
2024-07-18,14.9
2024-07-19,34.7
2024-07-20,23.1
2024-07-21,31.5
2024-07-22,14.9
2024-07-23,28.8
2024-07-24,20.1
2024-07-25,14.9
2024-07-26,38.2
2024-07-27,29.1
2024-07-28,35.0
2024-07-29,38.9
2024-07-30,38.3
2024-07-31,23.0
2024-08-01,20.5
2024-08-02,34.9
2024-08-03,31.8
2024-08-04,35.5
2024-08-05,31.6
2024-08-06,26.4
2024-08-07,24.0
2024-08-08,28.7
2024-08-09,14.5
2024-08-10,25.2
2024-08-11,12.0
2024-08-12,25.8
2024-08-13,37.9
2024-08-14,18.7
2024-08-15,26.7
2024-08-16,30.6
2024-08-17,19.9
2024-08-18,11.0
2024-08-19,13.5
2024-08-20,32.4
2024-08-21,21.1
2024-08-22,31.7
2024-08-23,20.0
2024-08-24,12.4
2024-08-25,28.2
2024-08-26,20.9
2024-08-27,34.1
2024-08-28,18.5
2024-08-29,25.1
2024-08-30,12.4
2024-08-31,27.0
2024-09-01,25.8
2024-09-02,12.3
2024-09-03,36.2
2024-09-04,17.3
2024-09-05,30.5
2024-09-06,36.8
2024-09-07,17.8
2024-09-08,38.5
2024-09-09,15.2
2024-09-10,32.1
2024-09-11,36.2
2024-09-12,38.8
2024-09-13,39.3
2024-09-14,19.4
2024-09-15,18.8
2024-09-16,15.6
2024-09-17,28.6
2024-09-18,26.1
2024-09-19,26.9
2024-09-20,31.9
2024-09-21,21.1
2024-09-22,38.8
2024-09-23,28.1
2024-09-24,23.9
2024-09-25,35.3
2024-09-26,30.5
2024-09-27,12.4
2024-09-28,38.4
2024-09-29,24.5
2024-09-30,10.8
2024-10-01,32.5
2024-10-02,14.3
2024-10-03,19.9
2024-10-04,35.1
2024-10-05,28.9
2024-10-06,36.2
2024-10-07,17.1
2024-10-08,27.4
2024-10-09,26.3
2024-10-10,11.3
2024-10-11,26.6
2024-10-12,19.1
2024-10-13,17.6
2024-10-14,32.1
2024-10-15,19.2
2024-10-16,35.7
2024-10-17,17.1
2024-10-18,26.3
2024-10-19,10.8
2024-10-20,30.8
2024-10-21,33.9
2024-10-22,13.5
2024-10-23,28.0
2024-10-24,20.1
2024-10-25,25.7
2024-10-26,37.5
2024-10-27,11.6
2024-10-28,35.6
2024-10-29,32.4
2024-10-30,17.8
2024-10-31,32.3
2024-11-01,21.9
2024-11-02,39.2
2024-11-03,28.0
2024-11-04,38.0
2024-11-05,10.6
2024-11-06,16.7
2024-11-07,39.6
2024-11-08,11.1
2024-11-09,23.5
2024-11-10,10.2
2024-11-11,33.6
2024-11-12,35.2
2024-11-13,28.8
2024-11-14,26.9
2024-11-15,17.7
2024-11-16,29.7
2024-11-17,15.9
2024-11-18,11.3
2024-11-19,16.7
2024-11-20,36.7
2024-11-21,10.4
2024-11-22,18.8
2024-11-23,20.8
2024-11-24,28.7
2024-11-25,27.9
2024-11-26,33.0
2024-11-27,13.2
2024-11-28,35.0
2024-11-29,30.8
2024-11-30,33.3
2024-12-01,39.1
2024-12-02,16.5
2024-12-03,17.9
2024-12-04,34.4
2024-12-05,39.9
2024-12-06,13.2
2024-12-07,11.3
2024-12-08,31.1
2024-12-09,15.2
2024-12-10,33.9
2024-12-11,10.5
2024-12-12,11.7
2024-12-13,20.5
2024-12-14,36.5
2024-12-15,39.8
2024-12-16,39.9
2024-12-17,31.1
2024-12-18,28.0
2024-12-19,37.6
2024-12-20,23.8
2024-12-21,14.3
2024-12-22,28.1
2024-12-23,22.0
2024-12-24,14.5
2024-12-25,27.8
2024-12-26,14.1
2024-12-27,26.8
2024-12-28,32.8
2024-12-29,17.3
2024-12-30,19.6
2024-12-31,21.3
2025-01-01,23.6
2025-01-02,34.9
2025-01-03,22.2
2025-01-04,22.9
2025-01-05,10.5
2025-01-06,31.5
2025-01-07,33.7
2025-01-08,36.3
2025-01-09,19.4
2025-01-10,33.7
2025-01-11,15.1
2025-01-12,38.7
2025-01-13,32.2
2025-01-14,23.4
2025-01-15,11.9
2025-01-16,17.8
2025-01-17,32.6
2025-01-18,26.6
2025-01-19,18.2
2025-01-20,17.0
2025-01-21,34.3
2025-01-22,33.8
2025-01-23,39.8
2025-01-24,12.9
2025-01-25,15.6
2025-01-26,34.4
2025-01-27,31.9
2025-01-28,38.6
2025-01-29,35.8
2025-01-30,31.1
2025-01-31,17.8
2025-02-01,23.0
2025-02-02,11.5
2025-02-03,38.0
2025-02-04,27.6
2025-02-05,33.3
2025-02-06,27.0
2025-02-07,26.4
2025-02-08,26.9
2025-02-09,13.5
2025-02-10,27.3
2025-02-11,36.9
2025-02-12,39.5
2025-02-13,40.0
2025-02-14,12.8
2025-02-15,16.0
2025-02-16,38.1
2025-02-17,18.9
2025-02-18,11.8
2025-02-19,33.4
2025-02-20,33.8
2025-02-21,26.6
2025-02-22,36.2
2025-02-23,25.9
2025-02-24,12.6
2025-02-25,37.6
2025-02-26,31.7
2025-02-27,19.5
2025-02-28,30.9
2025-03-01,33.9
2025-03-02,22.5
2025-03-03,35.4
2025-03-04,20.5
2025-03-05,15.8
2025-03-06,20.6
2025-03-07,16.3
2025-03-08,21.2
2025-03-09,19.9
2025-03-10,10.2
2025-03-11,25.2
2025-03-12,16.7
2025-03-13,25.5
2025-03-14,27.5
2025-03-15,15.9
2025-03-16,32.8
2025-03-17,34.4
2025-03-18,18.1
2025-03-19,29.9
2025-03-20,18.5
2025-03-21,26.3
2025-03-22,13.8
2025-03-23,14.5
2025-03-24,39.4
2025-03-25,16.5
2025-03-26,32.0
2025-03-27,39.7
2025-03-28,30.3
2025-03-29,16.9
2025-03-30,29.8
2025-03-31,36.5
2025-04-01,30.6
2025-04-02,32.6
2025-04-03,12.2
2025-04-04,32.7
2025-04-05,25.6
2025-04-06,26.7
2025-04-07,38.2
2025-04-08,26.4
2025-04-09,13.9
2025-04-10,19.9
2025-04-11,16.0
2025-04-12,18.4
2025-04-13,12.0
2025-04-14,29.1
2025-04-15,24.0
2025-04-16,32.6
2025-04-17,28.3
2025-04-18,12.0
2025-04-19,32.1
2025-04-20,26.7
2025-04-21,33.4
2025-04-22,22.7
2025-04-23,19.0
2025-04-24,32.9
2025-04-25,20.5
2025-04-26,26.2
2025-04-27,39.2
2025-04-28,17.2
2025-04-29,36.3
2025-04-30,18.6
2025-05-01,32.1
2025-05-02,34.6
2025-05-03,16.3
2025-05-04,31.9
2025-05-05,37.8
2025-05-06,21.4
2025-05-07,20.9
2025-05-08,12.0
2025-05-09,16.0
2025-05-10,16.2
2025-05-11,38.1
2025-05-12,37.8
2025-05-13,13.6
2025-05-14,22.3
2025-05-15,16.8
2025-05-16,36.1
2025-05-17,17.8
2025-05-18,12.0
2025-05-19,13.8
2025-05-20,23.3
2025-05-21,23.3
2025-05-22,35.0
2025-05-23,24.4
2025-05-24,16.1
2025-05-25,15.4
2025-05-26,10.9
2025-05-27,34.5
2025-05-28,34.2
2025-05-29,30.6
2025-05-30,11.1
2025-05-31,18.9
2025-06-01,31.1
2025-06-02,28.9
2025-06-03,23.6
2025-06-04,34.3
2025-06-05,30.0
2025-06-06,38.2
2025-06-07,27.7
2025-06-08,17.8
