date,temperature
2023-09-19,14.1
2023-09-20,-2.6
2023-09-21,7.8
2023-09-22,18.8
2023-09-23,18.3
2023-09-24,26.3
2023-09-25,-9.0
2023-09-26,8.5
2023-09-27,21.0
2023-09-28,24.5
2023-09-29,-7.3
2023-09-30,19.7
2023-10-01,21.4
2023-10-02,12.1
2023-10-03,14.9
2023-10-04,12.3
2023-10-05,15.7
2023-10-06,15.5
2023-10-07,-2.2
2023-10-08,-1.5
2023-10-09,-8.6
2023-10-10,-7.5
2023-10-11,19.5
2023-10-12,23.0
2023-10-13,7.9
2023-10-14,-0.2
2023-10-15,12.2
2023-10-16,13.5
2023-10-17,-6.8
2023-10-18,-10.0
2023-10-19,20.8
2023-10-20,-5.3
2023-10-21,11.0
2023-10-22,0.1
2023-10-23,-2.3
2023-10-24,19.7
2023-10-25,9.5
2023-10-26,13.0
2023-10-27,5.5
2023-10-28,14.2
2023-10-29,17.6
2023-10-30,16.4
2023-10-31,11.0
2023-11-01,7.8
2023-11-02,3.3
2023-11-03,-6.4
2023-11-04,8.9
2023-11-05,22.5
2023-11-06,5.7
2023-11-07,28.4
2023-11-08,27.2
2023-11-09,-6.2
2023-11-10,4.2
2023-11-11,-4.9
2023-11-12,10.1
2023-11-13,3.3
2023-11-14,-4.7
2023-11-15,21.3
2023-11-16,-4.0
2023-11-17,3.5
2023-11-18,4.8
2023-11-19,4.0
2023-11-20,27.9
2023-11-21,-5.9
2023-11-22,24.9
2023-11-23,15.4
2023-11-24,0.3
2023-11-25,23.8
2023-11-26,22.7
2023-11-27,-7.2
2023-11-28,18.9
2023-11-29,0.3
2023-11-30,5.9
2023-12-01,-2.3
2023-12-02,29.2
2023-12-03,-2.7
2023-12-04,3.9
2023-12-05,2.4
2023-12-06,-5.6
2023-12-07,7.8
2023-12-08,5.7
2023-12-09,24.2
2023-12-10,10.0
2023-12-11,-3.6
2023-12-12,9.3
2023-12-13,20.9
2023-12-14,5.4
2023-12-15,4.5
2023-12-16,-5.7
2023-12-17,0.5
2023-12-18,-9.4
2023-12-19,14.2
2023-12-20,18.3
2023-12-21,-0.1
2023-12-22,27.6
2023-12-23,26.4
2023-12-24,25.9
2023-12-25,24.8
2023-12-26,-0.2
2023-12-27,-5.3
2023-12-28,-8.0
2023-12-29,28.3
2023-12-30,-5.3
2023-12-31,20.2
2024-01-01,12.8
2024-01-02,8.0
2024-01-03,9.6
2024-01-04,4.0
2024-01-05,-9.0
2024-01-06,1.4
2024-01-07,10.9
2024-01-08,26.1
2024-01-09,21.8
2024-01-10,3.1
2024-01-11,5.3
2024-01-12,18.1
2024-01-13,6.5
2024-01-14,-1.5
2024-01-15,-4.4
2024-01-16,-4.1
2024-01-17,28.5
2024-01-18,20.9
2024-01-19,-1.0
2024-01-20,-0.5
2024-01-21,29.7
2024-01-22,18.1
2024-01-23,6.6
2024-01-24,-7.8
2024-01-25,24.2
2024-01-26,-3.8
2024-01-27,18.6
2024-01-28,6.1
2024-01-29,-9.5
2024-01-30,21.7
2024-01-31,16.2
2024-02-01,24.8
2024-02-02,16.2
2024-02-03,20.7
2024-02-04,19.4
2024-02-05,-7.6
2024-02-06,19.3
2024-02-07,-9.9
2024-02-08,20.5
2024-02-09,6.1
2024-02-10,-4.5
2024-02-11,14.0
2024-02-12,19.1
2024-02-13,19.8
2024-02-14,19.2
2024-02-15,4.9
2024-02-16,-4.3
2024-02-17,1.5
2024-02-18,19.7
2024-02-19,21.2
2024-02-20,-9.3
2024-02-21,-3.3
2024-02-22,-2.0
2024-02-23,4.8
2024-02-24,15.5
2024-02-25,12.4
2024-02-26,15.3
2024-02-27,-4.9
2024-02-28,20.6
2024-02-29,-0.2
2024-03-01,-7.2
2024-03-02,28.3
2024-03-03,1.1
2024-03-04,14.2
2024-03-05,26.0
2024-03-06,20.8
2024-03-07,16.0
2024-03-08,28.5
2024-03-09,-9.4
2024-03-10,-8.9
2024-03-11,15.2
2024-03-12,-2.6
2024-03-13,19.8
2024-03-14,-3.2
2024-03-15,8.3
2024-03-16,6.1
2024-03-17,-4.9
2024-03-18,-9.2
2024-03-19,17.8
2024-03-20,-4.2
2024-03-21,-3.7
2024-03-22,-3.3
2024-03-23,29.3
2024-03-24,13.8
2024-03-25,0.8
2024-03-26,7.1
2024-03-27,3.1
2024-03-28,15.6
2024-03-29,20.9
2024-03-30,5.0
2024-03-31,26.4
2024-04-01,25.9
2024-04-02,19.2
2024-04-03,10.1
2024-04-04,14.4
2024-04-05,20.8
2024-04-06,15.8
2024-04-07,3.9
2024-04-08,11.0
2024-04-09,18.9
2024-04-10,0.0
2024-04-11,25.2
2024-04-12,10.9
2024-04-13,23.6
2024-04-14,14.6
2024-04-15,0.2
2024-04-16,25.7
2024-04-17,29.4
2024-04-18,14.0
2024-04-19,9.3
2024-04-20,-9.9
2024-04-21,8.5
2024-04-22,23.4
2024-04-23,10.3
2024-04-24,17.2
2024-04-25,18.7
2024-04-26,0.9
2024-04-27,24.7
2024-04-28,13.7
2024-04-29,2.3
2024-04-30,-5.6
2024-05-01,-7.9
2024-05-02,19.1
2024-05-03,17.7
2024-05-04,18.5
2024-05-05,-2.8
2024-05-06,26.6
2024-05-07,28.1
2024-05-08,17.5
2024-05-09,11.9
2024-05-10,-8.4
2024-05-11,21.6
2024-05-12,7.8
2024-05-13,23.7
2024-05-14,10.8
2024-05-15,29.7
2024-05-16,21.1
2024-05-17,24.9
2024-05-18,21.5
2024-05-19,22.9
2024-05-20,24.1
2024-05-21,18.1
2024-05-22,6.8
2024-05-23,11.2
2024-05-24,13.5
2024-05-25,15.0
2024-05-26,25.4
2024-05-27,17.4
2024-05-28,14.3
2024-05-29,10.0
2024-05-30,10.6
2024-05-31,3.9
2024-06-01,26.3
2024-06-02,4.0
2024-06-03,-7.7
2024-06-04,16.3
2024-06-05,13.5
2024-06-06,9.2
2024-06-07,-7.9
2024-06-08,3.4
2024-06-09,18.0
2024-06-10,12.0
2024-06-11,3.8
2024-06-12,-0.8
2024-06-13,20.8
2024-06-14,26.0
2024-06-15,27.0
2024-06-16,20.4
2024-06-17,13.6
2024-06-18,-8.9
2024-06-19,12.5
2024-06-20,-9.9
2024-06-21,23.3
2024-06-22,28.2
2024-06-23,-0.3
2024-06-24,-5.0
2024-06-25,-0.6
2024-06-26,12.8
2024-06-27,3.3
2024-06-28,16.9
2024-06-29,13.4
2024-06-30,-9.8
2024-07-01,15.5
2024-07-02,11.4
2024-07-03,-9.5
2024-07-04,20.8
2024-07-05,12.9
2024-07-06,-0.2
2024-07-07,-6.9
2024-07-08,1.1
2024-07-09,16.4
2024-07-10,8.2
2024-07-11,15.1
2024-07-12,-3.7
2024-07-13,5.8
2024-07-14,20.5
2024-07-15,14.5
2024-07-16,9.1
2024-07-17,17.8
2024-07-18,18.0
2024-07-19,21.0
2024-07-20,14.0
2024-07-21,9.9
2024-07-22,16.6
2024-07-23,21.4
2024-07-24,22.9
2024-07-25,-3.3
2024-07-26,-6.4
2024-07-27,17.0
2024-07-28,21.3
2024-07-29,19.0
2024-07-30,-2.1
2024-07-31,-9.0
2024-08-01,4.2
2024-08-02,-3.8
2024-08-03,7.6
2024-08-04,12.6
2024-08-05,27.5
2024-08-06,14.8
2024-08-07,1.9
2024-08-08,5.9
2024-08-09,17.6
2024-08-10,26.0
2024-08-11,-8.0
2024-08-12,-7.7
2024-08-13,11.0
2024-08-14,17.0
2024-08-15,19.2
2024-08-16,9.2
2024-08-17,29.1
2024-08-18,15.3
2024-08-19,20.9
2024-08-20,2.8
2024-08-21,8.8
2024-08-22,-0.4
2024-08-23,0.0
2024-08-24,-7.7
2024-08-25,16.0
2024-08-26,11.2
2024-08-27,9.8
2024-08-28,4.6
2024-08-29,22.9
2024-08-30,-6.0
2024-08-31,6.4
2024-09-01,0.9
2024-09-02,0.5
2024-09-03,26.6
2024-09-04,12.3
2024-09-05,-3.0
2024-09-06,22.9
2024-09-07,15.4
2024-09-08,-6.3
2024-09-09,-2.2
2024-09-10,9.4
2024-09-11,18.7
2024-09-12,26.4
2024-09-13,21.5
2024-09-14,8.3
2024-09-15,-3.9
2024-09-16,-9.8
2024-09-17,1.0
2024-09-18,18.0
2024-09-19,-0.4
2024-09-20,27.2
2024-09-21,15.6
2024-09-22,15.6
2024-09-23,13.6
2024-09-24,25.8
2024-09-25,-5.4
2024-09-26,-3.2
2024-09-27,25.2
2024-09-28,-1.6
2024-09-29,13.9
2024-09-30,27.8
2024-10-01,-7.9
2024-10-02,0.7
2024-10-03,21.5
2024-10-04,18.4
2024-10-05,22.8
2024-10-06,12.5
2024-10-07,24.2
2024-10-08,19.3
2024-10-09,-0.7
2024-10-10,17.2
2024-10-11,22.7
2024-10-12,5.4
2024-10-13,-9.7
2024-10-14,5.0
2024-10-15,-2.8
2024-10-16,9.6
2024-10-17,8.8
2024-10-18,9.5
2024-10-19,-4.5
2024-10-20,12.0
2024-10-21,1.7
2024-10-22,-0.9
2024-10-23,-7.6
2024-10-24,9.1
2024-10-25,12.7
2024-10-26,-0.6
2024-10-27,23.2
2024-10-28,26.1
2024-10-29,19.5
2024-10-30,-0.9
2024-10-31,19.1
2024-11-01,24.7
2024-11-02,-5.4
2024-11-03,5.5
2024-11-04,16.5
2024-11-05,5.7
2024-11-06,-6.2
2024-11-07,14.2
2024-11-08,16.3
2024-11-09,29.1
2024-11-10,26.1
2024-11-11,15.0
2024-11-12,21.7
2024-11-13,11.2
2024-11-14,-3.8
2024-11-15,23.5
2024-11-16,20.9
2024-11-17,-7.1
2024-11-18,6.9
2024-11-19,28.9
2024-11-20,-8.7
2024-11-21,-5.8
2024-11-22,-5.3
2024-11-23,9.5
2024-11-24,22.7
2024-11-25,-3.3
2024-11-26,15.5
2024-11-27,-0.6
2024-11-28,8.1
2024-11-29,11.1
2024-11-30,14.2
2024-12-01,21.7
2024-12-02,26.1
2024-12-03,20.1
2024-12-04,-6.0
2024-12-05,25.0
2024-12-06,8.4
2024-12-07,29.2
2024-12-08,4.4
2024-12-09,4.9
2024-12-10,5.0
2024-12-11,13.3
2024-12-12,-7.4
2024-12-13,8.6
2024-12-14,0.7
2024-12-15,9.1
2024-12-16,25.8
2024-12-17,2.4
2024-12-18,22.2
2024-12-19,26.1
2024-12-20,18.8
2024-12-21,-5.2
2024-12-22,22.3
2024-12-23,27.7
2024-12-24,1.8
2024-12-25,22.8
2024-12-26,14.8
2024-12-27,3.9
2024-12-28,21.4
2024-12-29,6.0
2024-12-30,8.5
2024-12-31,2.6
2025-01-01,23.9
2025-01-02,27.2
2025-01-03,-7.4
2025-01-04,18.7
2025-01-05,2.6
2025-01-06,26.1
2025-01-07,26.2
2025-01-08,23.1
2025-01-09,10.7
2025-01-10,9.1
2025-01-11,3.2
2025-01-12,12.1
2025-01-13,7.2
2025-01-14,20.8
2025-01-15,-4.0
2025-01-16,1.4
2025-01-17,12.0
2025-01-18,-4.6
2025-01-19,24.8
2025-01-20,28.5
2025-01-21,-0.3
2025-01-22,0.7
2025-01-23,4.6
2025-01-24,14.6
2025-01-25,-8.5
2025-01-26,26.8
2025-01-27,28.7
2025-01-28,14.8
2025-01-29,17.4
2025-01-30,23.0
2025-01-31,10.2
2025-02-01,11.2
2025-02-02,-1.9
2025-02-03,-5.6
2025-02-04,-9.2
2025-02-05,6.0
2025-02-06,-8.0
2025-02-07,8.5
2025-02-08,25.7
2025-02-09,-8.6
2025-02-10,-0.7
2025-02-11,2.7
2025-02-12,11.5
2025-02-13,-1.9
2025-02-14,21.4
2025-02-15,-5.2
2025-02-16,17.2
2025-02-17,21.1
2025-02-18,5.1
2025-02-19,0.9
2025-02-20,-0.2
2025-02-21,14.3
2025-02-22,2.3
2025-02-23,6.6
2025-02-24,-4.7
2025-02-25,6.1
2025-02-26,24.5
2025-02-27,-5.4
2025-02-28,27.1
2025-03-01,-0.8
2025-03-02,1.4
2025-03-03,26.1
2025-03-04,-8.4
2025-03-05,-6.6
2025-03-06,-9.3
2025-03-07,-3.5
2025-03-08,17.4
2025-03-09,23.0
2025-03-10,-4.0
2025-03-11,26.5
2025-03-12,21.1
2025-03-13,13.2
2025-03-14,22.1
2025-03-15,15.3
2025-03-16,7.3
2025-03-17,29.3
2025-03-18,10.5
2025-03-19,27.1
2025-03-20,-4.8
2025-03-21,26.1
2025-03-22,-7.5
2025-03-23,-2.6
2025-03-24,18.9
2025-03-25,15.8
2025-03-26,22.9
2025-03-27,-2.6
2025-03-28,16.7
2025-03-29,24.9
2025-03-30,26.5
2025-03-31,3.8
2025-04-01,14.7
2025-04-02,2.0
2025-04-03,17.2
2025-04-04,12.3
2025-04-05,-0.4
2025-04-06,25.8
2025-04-07,22.0
2025-04-08,14.3
2025-04-09,-2.4
2025-04-10,9.5
2025-04-11,-8.5
2025-04-12,5.9
2025-04-13,23.2
2025-04-14,4.1
2025-04-15,3.6
2025-04-16,26.5
2025-04-17,3.9
2025-04-18,17.6
2025-04-19,-2.7
2025-04-20,6.0
2025-04-21,2.5
2025-04-22,-5.6
2025-04-23,12.6
2025-04-24,16.2
2025-04-25,-0.2
2025-04-26,5.5
2025-04-27,11.0
2025-04-28,23.7
2025-04-29,-1.4
2025-04-30,13.7
2025-05-01,3.5
2025-05-02,13.8
2025-05-03,12.9
2025-05-04,-9.1
2025-05-05,-6.5
2025-05-06,-2.0
2025-05-07,-7.8
2025-05-08,22.9
2025-05-09,1.1
2025-05-10,23.9
2025-05-11,12.0
2025-05-12,4.5
2025-05-13,-5.2
2025-05-14,15.1
2025-05-15,11.4
2025-05-16,1.2
2025-05-17,23.6
2025-05-18,7.7
2025-05-19,17.7
2025-05-20,0.3
2025-05-21,22.2
2025-05-22,-4.9
2025-05-23,1.5
2025-05-24,19.0
2025-05-25,26.0
2025-05-26,30.0
2025-05-27,4.0
2025-05-28,-6.5
2025-05-29,28.2
2025-05-30,11.7
2025-05-31,8.9
2025-06-01,28.8
2025-06-02,14.7
2025-06-03,10.4
2025-06-04,6.4
2025-06-05,19.8
2025-06-06,-4.0
2025-06-07,15.1
2025-06-08,-7.5
