date,temperature
2024-02-09,21.4
2024-02-10,29.5
2024-02-11,12.8
2024-02-12,19.2
2024-02-13,29.8
2024-02-14,12.0
2024-02-15,36.5
2024-02-16,20.9
2024-02-17,38.0
2024-02-18,20.7
2024-02-19,14.8
2024-02-20,34.8
2024-02-21,11.6
2024-02-22,36.6
2024-02-23,23.5
2024-02-24,36.1
2024-02-25,33.9
2024-02-26,19.3
2024-02-27,23.6
2024-02-28,10.9
2024-02-29,21.3
2024-03-01,18.9
2024-03-02,14.0
2024-03-03,38.3
2024-03-04,38.8
2024-03-05,10.6
2024-03-06,32.7
2024-03-07,31.6
2024-03-08,27.0
2024-03-09,25.5
2024-03-10,25.7
2024-03-11,25.7
2024-03-12,31.9
2024-03-13,30.8
2024-03-14,21.7
2024-03-15,34.5
2024-03-16,39.0
2024-03-17,34.2
2024-03-18,21.1
2024-03-19,33.3
2024-03-20,32.9
2024-03-21,12.6
2024-03-22,11.2
2024-03-23,29.9
2024-03-24,12.2
2024-03-25,17.1
2024-03-26,25.5
2024-03-27,27.4
2024-03-28,23.4
2024-03-29,10.8
2024-03-30,26.2
2024-03-31,35.8
2024-04-01,18.9
2024-04-02,31.3
2024-04-03,10.1
2024-04-04,28.3
2024-04-05,30.7
2024-04-06,25.0
2024-04-07,21.0
2024-04-08,13.4
2024-04-09,38.7
2024-04-10,34.2
2024-04-11,27.5
2024-04-12,22.5
2024-04-13,13.0
2024-04-14,16.4
2024-04-15,28.3
2024-04-16,37.2
2024-04-17,19.9
2024-04-18,30.9
2024-04-19,17.7
2024-04-20,10.0
2024-04-21,35.5
2024-04-22,15.7
2024-04-23,30.8
2024-04-24,12.2
2024-04-25,30.8
2024-04-26,25.4
2024-04-27,26.5
2024-04-28,30.6
2024-04-29,35.6
2024-04-30,13.9
2024-05-01,10.2
2024-05-02,13.5
2024-05-03,35.5
2024-05-04,38.3
2024-05-05,18.1
2024-05-06,16.4
2024-05-07,24.2
2024-05-08,17.7
2024-05-09,30.3
2024-05-10,28.3
2024-05-11,15.4
2024-05-12,22.6
2024-05-13,21.8
2024-05-14,24.3
2024-05-15,31.8
2024-05-16,14.4
2024-05-17,15.8
2024-05-18,32.8
2024-05-19,28.0
2024-05-20,27.8
2024-05-21,38.7
2024-05-22,37.1
2024-05-23,17.5
2024-05-24,13.6
2024-05-25,30.8
2024-05-26,16.3
2024-05-27,39.3
2024-05-28,31.6
2024-05-29,15.9
2024-05-30,26.6
2024-05-31,24.7
2024-06-01,15.9
2024-06-02,27.1
2024-06-03,36.0
2024-06-04,21.4
2024-06-05,36.3
2024-06-06,16.5
2024-06-07,14.3
2024-06-08,26.1
2024-06-09,17.1
2024-06-10,33.6
2024-06-11,23.9
2024-06-12,26.0
2024-06-13,35.8
2024-06-14,30.0
2024-06-15,17.2
2024-06-16,20.1
2024-06-17,20.3
2024-06-18,11.5
2024-06-19,24.2
2024-06-20,10.8
2024-06-21,34.4
2024-06-22,18.2
2024-06-23,32.1
2024-06-24,29.5
2024-06-25,16.1
2024-06-26,32.1
2024-06-27,39.3
2024-06-28,10.0
2024-06-29,13.3
2024-06-30,29.4
2024-07-01,39.2
2024-07-02,34.8
2024-07-03,14.1
2024-07-04,13.0
2024-07-05,20.5
2024-07-06,21.1
2024-07-07,33.5
2024-07-08,37.4
2024-07-09,19.6
2024-07-10,19.2
2024-07-11,30.2
2024-07-12,33.4
2024-07-13,29.4
2024-07-14,31.7
2024-07-15,19.1
2024-07-16,17.6
2024-07-17,28.1
2024-07-18,21.0
2024-07-19,26.9
2024-07-20,18.9
2024-07-21,13.6
2024-07-22,20.4
2024-07-23,29.4
2024-07-24,24.1
2024-07-25,13.9
2024-07-26,30.8
2024-07-27,13.9
2024-07-28,14.4
2024-07-29,39.4
2024-07-30,23.6
2024-07-31,26.4
2024-08-01,16.2
2024-08-02,36.0
2024-08-03,28.3
2024-08-04,12.3
2024-08-05,38.8
2024-08-06,27.3
2024-08-07,23.0
2024-08-08,12.5
2024-08-09,13.0
2024-08-10,27.6
2024-08-11,17.9
2024-08-12,37.1
2024-08-13,16.3
2024-08-14,27.2
2024-08-15,25.4
2024-08-16,21.2
2024-08-17,22.5
2024-08-18,13.6
2024-08-19,35.4
2024-08-20,30.5
2024-08-21,39.9
2024-08-22,19.5
2024-08-23,28.0
2024-08-24,28.0
2024-08-25,21.9
2024-08-26,12.6
2024-08-27,29.9
2024-08-28,10.9
2024-08-29,20.2
2024-08-30,23.3
2024-08-31,39.2
2024-09-01,31.9
2024-09-02,16.4
2024-09-03,35.1
2024-09-04,18.4
2024-09-05,15.7
2024-09-06,31.4
2024-09-07,21.7
2024-09-08,24.3
2024-09-09,18.7
2024-09-10,24.1
2024-09-11,30.6
2024-09-12,19.6
2024-09-13,31.0
2024-09-14,31.9
2024-09-15,22.2
2024-09-16,37.7
2024-09-17,13.7
2024-09-18,30.2
2024-09-19,18.8
2024-09-20,11.9
2024-09-21,28.0
2024-09-22,15.2
2024-09-23,28.0
2024-09-24,23.1
2024-09-25,32.6
2024-09-26,31.2
2024-09-27,34.0
2024-09-28,39.7
2024-09-29,14.6
2024-09-30,37.8
2024-10-01,29.1
2024-10-02,30.6
2024-10-03,35.6
2024-10-04,24.9
2024-10-05,26.6
2024-10-06,29.1
2024-10-07,33.2
2024-10-08,35.7
2024-10-09,24.2
2024-10-10,22.2
2024-10-11,36.8
2024-10-12,22.5
2024-10-13,39.1
2024-10-14,14.6
2024-10-15,11.9
2024-10-16,20.6
2024-10-17,35.2
2024-10-18,18.6
2024-10-19,39.2
2024-10-20,27.0
2024-10-21,34.1
2024-10-22,34.8
2024-10-23,30.8
2024-10-24,21.9
2024-10-25,16.2
2024-10-26,37.2
2024-10-27,25.5
2024-10-28,21.2
2024-10-29,26.5
2024-10-30,38.6
2024-10-31,34.2
2024-11-01,21.1
2024-11-02,34.8
2024-11-03,23.7
2024-11-04,13.1
2024-11-05,18.0
2024-11-06,28.2
2024-11-07,22.1
2024-11-08,17.3
2024-11-09,31.7
2024-11-10,31.5
2024-11-11,23.7
2024-11-12,17.8
2024-11-13,15.7
2024-11-14,18.1
2024-11-15,17.2
2024-11-16,38.4
2024-11-17,39.4
2024-11-18,34.7
2024-11-19,21.9
2024-11-20,32.9
2024-11-21,10.8
2024-11-22,34.5
2024-11-23,29.2
2024-11-24,14.2
2024-11-25,30.5
2024-11-26,14.4
2024-11-27,35.2
2024-11-28,29.9
2024-11-29,39.4
2024-11-30,39.8
2024-12-01,15.4
2024-12-02,26.8
2024-12-03,14.9
2024-12-04,23.0
2024-12-05,25.6
2024-12-06,23.3
2024-12-07,30.5
2024-12-08,13.4
2024-12-09,14.9
2024-12-10,21.9
2024-12-11,34.0
2024-12-12,39.2
2024-12-13,32.8
2024-12-14,29.1
2024-12-15,22.0
2024-12-16,27.8
2024-12-17,15.2
2024-12-18,33.8
2024-12-19,12.2
2024-12-20,25.3
2024-12-21,10.3
2024-12-22,27.7
2024-12-23,36.1
2024-12-24,38.9
2024-12-25,33.1
2024-12-26,15.5
2024-12-27,29.6
2024-12-28,34.7
2024-12-29,14.9
2024-12-30,20.5
2024-12-31,33.2
2025-01-01,32.4
2025-01-02,28.9
2025-01-03,22.1
2025-01-04,34.2
2025-01-05,14.8
2025-01-06,24.7
2025-01-07,16.4
2025-01-08,29.3
2025-01-09,29.1
2025-01-10,23.6
2025-01-11,20.8
2025-01-12,24.1
2025-01-13,18.1
2025-01-14,29.9
2025-01-15,32.3
2025-01-16,14.9
2025-01-17,12.9
2025-01-18,22.3
2025-01-19,26.3
2025-01-20,20.6
2025-01-21,19.4
2025-01-22,36.5
2025-01-23,18.0
2025-01-24,10.7
2025-01-25,14.1
2025-01-26,32.4
2025-01-27,28.5
2025-01-28,23.5
2025-01-29,29.5
2025-01-30,22.5
2025-01-31,37.6
2025-02-01,29.2
2025-02-02,16.9
2025-02-03,38.9
2025-02-04,23.0
2025-02-05,34.5
2025-02-06,25.9
2025-02-07,18.5
2025-02-08,19.5
2025-02-09,34.1
2025-02-10,30.7
2025-02-11,16.2
2025-02-12,19.4
2025-02-13,34.6
2025-02-14,36.7
2025-02-15,31.8
2025-02-16,33.9
2025-02-17,12.9
2025-02-18,17.3
2025-02-19,30.4
2025-02-20,19.2
2025-02-21,18.2
2025-02-22,11.0
2025-02-23,18.7
2025-02-24,12.1
2025-02-25,31.8
2025-02-26,24.0
2025-02-27,12.6
2025-02-28,24.4
2025-03-01,16.1
2025-03-02,16.8
2025-03-03,39.4
2025-03-04,11.5
2025-03-05,35.9
2025-03-06,17.7
2025-03-07,15.0
2025-03-08,23.8
2025-03-09,39.6
2025-03-10,38.8
2025-03-11,16.0
2025-03-12,25.0
2025-03-13,20.2
2025-03-14,30.6
2025-03-15,27.5
2025-03-16,26.9
2025-03-17,28.1
2025-03-18,31.3
2025-03-19,39.9
2025-03-20,26.3
2025-03-21,31.4
2025-03-22,31.5
2025-03-23,12.0
2025-03-24,12.3
2025-03-25,16.7
2025-03-26,23.6
2025-03-27,29.3
2025-03-28,26.2
2025-03-29,12.5
2025-03-30,26.1
2025-03-31,13.6
2025-04-01,14.5
2025-04-02,19.9
2025-04-03,29.0
2025-04-04,20.6
2025-04-05,37.9
2025-04-06,33.2
2025-04-07,30.4
2025-04-08,38.4
2025-04-09,36.6
2025-04-10,21.2
2025-04-11,32.7
2025-04-12,37.1
2025-04-13,28.3
2025-04-14,10.1
2025-04-15,16.7
2025-04-16,36.1
2025-04-17,36.5
2025-04-18,16.3
2025-04-19,24.3
2025-04-20,13.3
2025-04-21,12.6
2025-04-22,27.7
2025-04-23,36.6
2025-04-24,38.9
2025-04-25,32.4
2025-04-26,20.7
2025-04-27,16.5
2025-04-28,28.8
2025-04-29,10.1
2025-04-30,32.6
2025-05-01,18.6
2025-05-02,25.0
2025-05-03,11.4
2025-05-04,32.9
2025-05-05,31.3
2025-05-06,36.6
2025-05-07,36.6
2025-05-08,36.1
2025-05-09,18.6
2025-05-10,11.4
2025-05-11,25.9
2025-05-12,10.3
2025-05-13,13.7
2025-05-14,37.1
2025-05-15,34.3
2025-05-16,24.0
2025-05-17,36.4
2025-05-18,17.8
2025-05-19,15.7
2025-05-20,35.2
2025-05-21,23.5
2025-05-22,33.6
2025-05-23,29.7
2025-05-24,30.5
2025-05-25,14.1
2025-05-26,14.3
2025-05-27,18.8
2025-05-28,28.8
2025-05-29,13.4
2025-05-30,24.9
2025-05-31,17.4
2025-06-01,22.3
2025-06-02,27.2
2025-06-03,10.5
2025-06-04,15.0
2025-06-05,14.2
2025-06-06,24.7
2025-06-07,11.7
2025-06-08,29.2
